generated_at,2025-04-30 23:28:55 UTC

day_id,day_start_at,match_id,match_start_at,battle_id,battle_map_id,battle_map_name,battle_start_at,battle_duration,battle_winning_side,battle_game_finish_reason,battle_is_overtime,team_id,team_name,enemy_team_id,enemy_team_name,player_id,player_name,player_account_id,tank_id,tank_name,side,kills,damage,spotting_assisted,tracking_assisted,damaged_tanks,capture_points,defense_points,distance_traveled,tanks_spotted,potential_damage_received,shots_fired,shots_hit,shots_pened,damage_received,calculated_score,death_reason,killed_by_id,sniper_damage,team_damage,team_hits,team_kills,remaining_health,damage_blocked_by_armor,he_hits_taken,pens_taken,total_hits_taken,no_damage_hits_taken,lifetime
251,2022-06-04 22:00:00 UTC,797,2022-06-04 22:00:00 UTC,4491,4,Himmelsdorf,2022-06-04 22:25:05 UTC,406,1,1,false,178,SheepRage,173,Los Horses Imundos,1453,RafagaAzul,1050381041,5425,113,1,0,3471,0,0,4,0,0,1372,3,3800,19,11,8,2047,72.8377,-1,,419,0,0,0,563,1720,2,4,8,4,405
251,2022-06-04 22:00:00 UTC,797,2022-06-04 22:00:00 UTC,4491,4,Himmelsdorf,2022-06-04 22:25:05 UTC,406,1,1,false,178,SheepRage,173,Los Horses Imundos,1446,Mick_Mouse,1050381036,13857,T110E3,1,1,2894,0,0,4,0,0,1032,0,2830,7,6,4,2260,48.699,0,1050380885,732,0,0,0,0,0,0,6,6,0,350
251,2022-06-04 22:00:00 UTC,797,2022-06-04 22:00:00 UTC,4491,4,Himmelsdorf,2022-06-04 22:25:05 UTC,406,1,1,false,173,Los Horses Imundos,178,SheepRage,1431,menegate,1050380972,6929,Maus,2,0,1428,0,0,2,0,0,1284,2,4870,3,3,3,3470,28.5019,0,1050381039,0,0,0,0,0,1190,0,8,10,2,338
251,2022-06-04 22:00:00 UTC,797,2022-06-04 22:00:00 UTC,4491,4,Himmelsdorf,2022-06-04 22:25:05 UTC,406,1,1,false,173,Los Horses Imundos,178,SheepRage,1432,gabriel4001,1050380973,6209,AMX 50 B,2,0,1243,110,0,2,0,0,1872,1,2510,6,5,3,2340,20.4611,0,1050381037,0,0,0,0,0,0,0,5,6,1,301
251,2022-06-04 22:00:00 UTC,797,2022-06-04 22:00:00 UTC,4491,4,Himmelsdorf,2022-06-04 22:25:05 UTC,406,1,1,false,178,SheepRage,173,Los Horses Imundos,1448,LordAvocado,1050381038,5265,CS-63,1,1,3700,0,0,5,0,0,2198,0,2350,15,14,10,1410,83.7393,-1,,0,0,0,0,790,750,0,4,5,1,405
251,2022-06-04 22:00:00 UTC,797,2022-06-04 22:00:00 UTC,4491,4,Himmelsdorf,2022-06-04 22:25:05 UTC,406,1,1,false,178,SheepRage,173,Los Horses Imundos,1447,T1T4N_16,1050381037,6145,IS-4,1,1,1513,0,0,3,0,0,1247,0,4160,9,8,4,2890,23.1232,0,1050380978,0,0,1,0,0,800,0,8,10,2,350
251,2022-06-04 22:00:00 UTC,797,2022-06-04 22:00:00 UTC,4491,4,Himmelsdorf,2022-06-04 22:25:05 UTC,406,1,1,false,173,Los Horses Imundos,178,SheepRage,1435,_BLACK___,1050380976,6145,IS-4,2,0,850,527,0,1,0,0,1361,1,5000,10,3,2,2890,24.3467,0,1050381036,0,0,0,0,0,2100,0,6,11,5,306
251,2022-06-04 22:00:00 UTC,797,2022-06-04 22:00:00 UTC,4491,4,Himmelsdorf,2022-06-04 22:25:05 UTC,406,1,1,false,173,Los Horses Imundos,178,SheepRage,1436,TenCelViana,1050380977,10785,T110E5,2,0,4056,0,0,5,0,0,1835,1,3760,18,13,11,2500,87.7599,0,1050381039,1459,0,0,0,0,830,0,7,9,2,383
251,2022-06-04 22:00:00 UTC,797,2022-06-04 22:00:00 UTC,4491,4,Himmelsdorf,2022-06-04 22:25:05 UTC,406,1,1,false,178,SheepRage,173,Los Horses Imundos,1452,LordNaranja,1050381042,5425,113,1,0,1877,0,0,3,0,0,988,2,2870,5,5,4,2610,35.0493,0,1050380978,0,0,0,0,0,0,0,6,6,0,320
251,2022-06-04 22:00:00 UTC,797,2022-06-04 22:00:00 UTC,4491,4,Himmelsdorf,2022-06-04 22:25:05 UTC,406,1,1,false,173,Los Horses Imundos,178,SheepRage,1430,aaPoCaa,1050380885,13857,T110E3,2,1,1786,0,0,3,0,0,1003,1,3370,5,4,3,2350,37.9828,0,1050381038,0,0,0,0,0,830,0,6,8,2,357
