generated_at,2025-04-30 23:28:58 UTC

day_id,day_start_at,user_id,user_name,user_day_position,user_day_calculated_score,prizing_eligible
257,2022-06-25 22:25:00 UTC,1011744055,__TheWarrior__,1,923.9206,true
257,2022-06-25 22:25:00 UTC,1006577150,Blitzkrieg1943,1,923.9206,true
257,2022-06-25 22:25:00 UTC,1034223463,BlackEnigma,3,909.7246,true
257,2022-06-25 22:25:00 UTC,1011270297,yvo3kk,4,890.5795,true
257,2022-06-25 22:25:00 UTC,1012705203,Nitouro,5,884.6195,true
257,2022-06-25 22:25:00 UTC,1028660380,Roann1784,6,844.3641,true
257,2022-06-25 22:25:00 UTC,1034505514,LordDaimos,7,769.2729,true
257,2022-06-25 22:25:00 UTC,1030667609,Sstardust,8,760.7526,false
257,2022-06-25 22:25:00 UTC,1015485605,DRG_BR,8,760.7526,false
257,2022-06-25 22:25:00 UTC,1028128458,_RAPOSO_,8,760.7526,false
257,2022-06-25 22:25:00 UTC,1016319833,_E_D_,11,741.6075,false
257,2022-06-25 22:25:00 UTC,1000121690,Starick,12,733.2142,false
257,2022-06-25 22:25:00 UTC,1014932883,tablito,13,693.9131,false
257,2022-06-25 22:25:00 UTC,1031911765,Pedreiro_Suado,13,693.9131,false
257,2022-06-25 22:25:00 UTC,1041406401,Doriandanger,15,684.7071,true
257,2022-06-25 22:25:00 UTC,1048996086,Blackhawk__2021,16,660.572,true
257,2022-06-25 22:25:00 UTC,1025872728,muerte0115,17,617.7406,true
257,2022-06-25 22:25:00 UTC,1026577726,EVALDO701,18,570.0462,true
257,2022-06-25 22:25:00 UTC,1005637426,SNAKE_ACE,18,570.0462,true
257,2022-06-25 22:25:00 UTC,1022462077,_xFam0usx_,20,0.0,true
251,2022-06-04 22:00:00 UTC,1006705586,ShireiKan_ExcalibuR,1,1381.4027,false
251,2022-06-04 22:00:00 UTC,1007688870,menegate,2,1363.4651,false
251,2022-06-04 22:00:00 UTC,1041406401,Doriandanger,3,1304.5896,true
251,2022-06-04 22:00:00 UTC,1007974731,marcelo3402,4,1299.806,true
251,2022-06-04 22:00:00 UTC,1013921690,_BLACK___,5,1274.2869,false
251,2022-06-04 22:00:00 UTC,1001421471,herrjuanma,6,1241.7872,true
251,2022-06-04 22:00:00 UTC,1000121690,Starick,7,1208.3496,false
251,2022-06-04 22:00:00 UTC,1004137249,Munia_,8,1205.0979,false
251,2022-06-04 22:00:00 UTC,1021599921,Diego9211,9,1170.9327,true
251,2022-06-04 22:00:00 UTC,1030039271,xEdersonx,10,1166.0107,true
251,2022-06-04 22:00:00 UTC,1051445693,xionzz_,11,1120.4681,true
251,2022-06-04 22:00:00 UTC,1015485605,DRG_BR,12,1079.4811,false
251,2022-06-04 22:00:00 UTC,1008066164,GAB_1906,13,1033.224,true
251,2022-06-04 22:00:00 UTC,1047319830,SNK_Petra,14,1026.8291,true
251,2022-06-04 22:00:00 UTC,1006678368,costaster_TheCK,15,998.2568,true
251,2022-06-04 22:00:00 UTC,1034223463,BlackEnigma,16,996.7904,true
251,2022-06-04 22:00:00 UTC,1006577150,Blitzkrieg1943,17,995.5275,true
251,2022-06-04 22:00:00 UTC,1010742491,gbo_2203,18,977.8109,true
251,2022-06-04 22:00:00 UTC,1020442952,Arterry,19,971.594,true
251,2022-06-04 22:00:00 UTC,1006098967,_DeusVult,20,964.3581,true
251,2022-06-04 22:00:00 UTC,1020805979,Hans_Lazo_flores,21,962.3175,true
251,2022-06-04 22:00:00 UTC,1016319833,_E_D_,22,884.3065,false
251,2022-06-04 22:00:00 UTC,1012539011,NiI7oNMp40,23,846.716,true
251,2022-06-04 22:00:00 UTC,1002212627,Decembear,24,843.8002,true
251,2022-06-04 22:00:00 UTC,1008867164,RalphieMX,25,842.2001,true
251,2022-06-04 22:00:00 UTC,1034505514,LordDaimos,26,838.0044,true
251,2022-06-04 22:00:00 UTC,1018631291,Anisten_DarknesS,27,836.1871,true
251,2022-06-04 22:00:00 UTC,1020990725,GENESIS64_OmC_ARCONTES,28,834.8047,true
251,2022-06-04 22:00:00 UTC,1031911765,Pedreiro_Suado,29,820.7869,false
251,2022-06-04 22:00:00 UTC,1013285825,Zelop78,30,793.4843,true
251,2022-06-04 22:00:00 UTC,1047449451,MountNamberWan,31,782.0281,false
251,2022-06-04 22:00:00 UTC,1012705203,Nitouro,32,767.4723,true
251,2022-06-04 22:00:00 UTC,1048996086,Blackhawk__2021,33,714.9417,true
251,2022-06-04 22:00:00 UTC,1001734250,XxxxxCARRASCOxxxxX,34,706.7687,true
251,2022-06-04 22:00:00 UTC,1035685103,Draco022,35,704.8761,true
251,2022-06-04 22:00:00 UTC,1037059036,iintraaneet,36,704.4733,true
251,2022-06-04 22:00:00 UTC,1026214548,doni72,37,592.0658,true
251,2022-06-04 22:00:00 UTC,1039292791,Skalyz_1993,38,535.6459,true
251,2022-06-04 22:00:00 UTC,1039502156,ce452,39,446.1248,true
251,2022-06-04 22:00:00 UTC,1040921547,DEVASTADOR_159,40,291.8415,true
251,2022-06-04 22:00:00 UTC,1033963219,Turco32,41,134.3097,true
251,2022-06-04 22:00:00 UTC,1014977053,lobomex56,42,98.8833,true
251,2022-06-04 22:00:00 UTC,1031538815,SamerSS,43,50.9173,true
252,2022-06-05 22:00:00 UTC,1047319830,SNK_Petra,1,1469.1838,true
252,2022-06-05 22:00:00 UTC,1004137249,Munia_,2,1400.0272,false
252,2022-06-05 22:00:00 UTC,1036109778,__Vitor,3,1348.9135,true
252,2022-06-05 22:00:00 UTC,1018429190,ratedrain44,4,1312.3642,true
252,2022-06-05 22:00:00 UTC,1006705586,ShireiKan_ExcalibuR,5,1311.5504,false
252,2022-06-05 22:00:00 UTC,1010742491,gbo_2203,6,1305.5679,true
252,2022-06-05 22:00:00 UTC,1021012840,JotaTMBR,7,1300.1717,false
252,2022-06-05 22:00:00 UTC,1000121690,Starick,8,1271.6786,false
252,2022-06-05 22:00:00 UTC,1047449451,MountNamberWan,9,1264.9005,false
252,2022-06-05 22:00:00 UTC,1030039271,xEdersonx,10,1236.0776,true
252,2022-06-05 22:00:00 UTC,1011744055,__TheWarrior__,11,1223.2482,true
252,2022-06-05 22:00:00 UTC,1013921690,_BLACK___,12,1208.8118,false
252,2022-06-05 22:00:00 UTC,1027387256,WaldaoS2,13,1200.1766,true
252,2022-06-05 22:00:00 UTC,1031462304,Renato1280,14,1197.1558,true
252,2022-06-05 22:00:00 UTC,1048333804,xzBlitzkriegzx,15,1186.459,true
